archaea	Nitrosopumilus_sp._b1	GCF_014078545.1_ASM1407854v1
archaea	Nitrosopumilus_sp._b3	GCF_014078525.1_ASM1407852v1
archaea	Pyrococcus_sp._NA2	GCF_000211475.1_ASM21147v1
archaea	Methanocaldococcus_bathoardescens	GCF_000739065.1_ASM73906v1
archaea	Halorussus_amylolyticus	GCF_004143485.1_ASM414348v1
archaea	Haloferax_sp._Q22	GCF_001482285.1_ASM148228v1
archaea	Staphylothermus_hellenicus	GCF_000092465.1_ASM9246v1
archaea	Methanococcus_maripaludis	GCF_000011585.1_ASM1158v1
archaea	Methanosarcina_sp._2.H.T.1A.3	GCF_000979425.1_gtlEnvA5udCFS
archaea	Halopiger_djelfimassiliensis	GCF_000455365.1_HdjelfamassiliensisIIH2
archaea	Halobaculum_gomorrense	GCF_900129775.1_IMG-taxon_2695420988_annotated_assembly
archaea	Methanococcoides_burtonii	GCF_000013725.1_ASM1372v1
archaea	Haloterrigena_saccharevitans	GCF_001953745.1_ASM195374v1
archaea	Thermoplasma_volcanium	GCF_000011185.1_ASM1118v1
archaea	Haloferax_sp._ATCC_BAA-644	GCF_000336975.1_ASM33697v1
archaea	Acidianus_hospitalis	GCF_000213215.1_ASM21321v1
archaea	Methanoregula_formicica	GCF_000327485.1_ASM32748v1
archaea	Methanococcoides_methylutens	GCF_000765475.1_Mmet_Version1
archaea	Methanoculleus_horonobensis	GCF_001602375.1_ASM160237v1
archaea	Metallosphaera_yellowstonensis	GCF_000243315.1_ASM24331v1
archaea	Halorussus_sp._ZS-3	GCF_008831545.1_ASM883154v1
archaea	Haloarcula_rubripromontorii	GCF_001280425.1_ASM128042v1
archaea	Haloferax_sp._Atlit-16N	GCF_003383085.1_ASM338308v1
archaea	Halobellus_sp._Atlit-38R	GCF_003665925.1_ASM366592v1
archaea	Halostella_salina	GCF_003675855.1_ASM367585v1
archaea	Halobacterium_sp._CBA1132	GCF_001485535.1_ASM148553v1
archaea	Thermococcus_sp._4557	GCF_000221185.1_ASM22118v1
archaea	Methanogenium_sp._MK-MG	GCF_009914725.1_ASM991472v1
archaea	Haloarcula_sp._CBA1129	GCF_008729015.1_ASM872901v1
archaea	Hyperthermus_butylicus	GCF_000015145.1_ASM1514v1
archaea	Methanocaldococcus_infernus	GCF_000092305.1_ASM9230v1
archaea	Halobacterium_hubeiense	GCF_001488575.1_Halobacterium_hubeiense_JI20-1
archaea	Methanocaldococcus_vulcanius	GCF_000024625.1_ASM2462v1
archaea	Halorubrum_persicum	GCF_002727125.1_ASM272712v1
archaea	Candidatus_Nitrosocaldus_cavascurensis	GCF_900248165.1_Nitrosocaldus_cavascurensis_SCU2_chromosome
archaea	Halorubrum_trapanicum	GCF_002355655.1_ASM235565v1
archaea	Natronomonas_sp._CBA1123	GCF_009741925.1_ASM974192v1
archaea	Methanothermobacter_marburgensis	GCF_000145295.1_ASM14529v1
archaea	Halorubrum_halophilum	GCF_000739595.1_ASM73959v1
archaea	Ferroglobus_placidus	GCF_000025505.1_ASM2550v1
archaea	Haloterrigena_hispanica	GCF_004217335.1_ASM421733v1
archaea	Methanosarcina_sp._2.H.T.1A.8	GCF_000979475.1_gtlEnvA5udCFS
archaea	Haloprofundus_halophilus	GCF_003439925.1_ASM343992v1
archaea	Natrarchaeobaculum_sulfurireducens	GCF_003430805.1_ASM343080v1
archaea	Haloarcula_japonica	GCF_000336635.1_ASM33663v1
archaea	Methanothermobacter_thermautotrophicus	GCF_000008645.1_ASM864v1
archaea	Halostagnicola_sp._A56	GCF_000691505.1_ASM69150v2
archaea	Natronococcus_jeotgali	GCF_000337695.1_ASM33769v1
archaea	Natrialba_swarupiae	GCF_008245225.1_ASM824522v1
archaea	Methanolacinia_paynteri	GCF_000784355.1_Metpay
archaea	Halarchaeum_nitratireducens	GCF_014647155.1_ASM1464715v1
archaea	Halobacterium_sp._GSL-19	GCF_016917855.1_ASM1691785v1
archaea	Methanobrevibacter_millerae	GCF_001477655.1_ASM147765v1
archaea	Halorubrum_sp._Hd13	GCF_002252755.1_ASM225275v1
archaea	Halorubrum_sp._GN12_10-3_MGM	GCF_005435235.1_ASM543523v1
archaea	Thermococcus_paralvinellae	GCF_000517445.1_ASM51744v1
archaea	Halalkalicoccus_subterraneus	GCF_003697815.1_ASM369781v1
archaea	Halogeometricum_limi	GCF_900115785.1_IMG-taxon_2617270895_annotated_assembly
archaea	Halorubrum_sp._Ib24	GCF_002252745.1_ASM225274v1
archaea	Methanotorris_formicicus	GCF_000243455.1_ASM24345v2
archaea	Halorubrum_sp._SD690R	GCF_005435035.1_ASM543503v1
archaea	Methanobrevibacter_ruminantium	GCF_000024185.1_ASM2418v1
archaea	Methanobrevibacter_boviskoreani	GCF_000320505.1_ASM32050v2
archaea	Halorubrum_sp._PV6	GCF_003990725.1_ASM399072v1
archaea	Methanosarcina_lacustris	GCF_000970265.1_ASM97026v1
archaea	Natrinema_sp._J7-1	GCF_000493245.1_Nat_J71
archaea	Conexivisphaera_calida	GCF_013340765.1_NAS2_1.0
archaea	Saccharolobus_solfataricus	GCF_000007005.1_ASM700v1
archaea	Methanohalophilus_sp._WG1-DM	GCF_004104135.1_ASM410413v1
archaea	Halobellus_sp._Atlit-31R	GCF_003665935.1_ASM366593v1
archaea	Halorubrum_sp._48-1-W	GCF_003287355.1_ASM328735v1
archaea	Candidatus_Nitrosopumilus_sp._NM25	GCF_003175215.1_ASM317521v1
archaea	Methanococcus_aeolicus	GCF_000017185.1_ASM1718v1
archaea	Methanosphaera_cuniculi	GCF_002287195.1_ASM228719v1
archaea	Halostella_litorea	GCF_004785955.1_ASM478595v1
archaea	Candidatus_Nitrosopumilus_sp._SW	GCF_006740685.1_ASM674068v1
archaea	Haloplanus_natans	GCF_000427685.1_ASM42768v1
archaea	Methanotorris_igneus	GCF_000214415.1_ASM21441v1
archaea	Thermococcus_sp._GR5	GCF_012027535.1_ASM1202753v1
archaea	Halopiger_goleimassiliensis	GCF_000455345.1_Halgo
archaea	Halovivax_sp._KZCA124	GCF_017357405.1_ASM1735740v1
archaea	Haloarcula_sp._Atlit-47R	GCF_003665985.1_ASM366598v1
archaea	Halorhabdus_sp._CBA1104	GCF_009690625.1_ASM969062v1
archaea	Halosimplex_sp._TH32	GCF_004698125.1_ASM469812v1
archaea	Methanosarcina_sp._1.H.T.1A.1	GCF_000979295.1_gtlEnvA5udCFS
archaea	Methanobrevibacter_olleyae	GCF_001563245.1_ASM156324v1
archaea	Halonotius_pteroides	GCF_003605635.1_ASM360563v1
archaea	Thermococcus_sp._LS1	GCF_012027395.1_ASM1202739v1
archaea	Methanobrevibacter_woesei	GCF_003111605.1_ASM311160v1
archaea	Thermococcus_nautili	GCF_000585495.1_ASM58549v1
archaea	Geoglobus_acetivorans	GCF_000789255.1_ASM78925v1
archaea	Haloferax_sp._CBA1149	GCF_008806915.1_ASM880691v1
archaea	Halorubrum_sp._SD626R	GCF_001261915.1_Halorubrum_SD626R
archaea	Methanopyrus_kandleri	GCF_000007185.1_ASM718v1
archaea	Natrinema_gari	GCF_000337175.1_ASM33717v1
archaea	Halobiforma_lacisalsi	GCF_000226975.1_HalLac_AJ5_1
archaea	Candidatus_Nitrosocosmicus_arcticus	GCF_007826885.1_ASM782688v1
archaea	Halorussus_ruber	GCF_004765785.1_ASM476578v1
archaea	Halorubrum_litoreum	GCF_000337395.1_ASM33739v1
archaea	Halogeometricum_sp._CBA1124	GCF_009741955.1_ASM974195v1
archaea	Thermoproteus_sp._CP80	GCF_002077075.1_ASM207707v1
archaea	Methanocella_arvoryzae	GCF_000063445.1_ASM6344v1
archaea	Thermogladius_calderae	GCF_000264495.1_ASM26449v1
archaea	Thermococcus_sp._PK	GCF_000430485.1_ASM43048v1
archaea	Methanomethylovorans_hollandica	GCF_000328665.1_ASM32866v1
archaea	Nitrosarchaeum_sp._AC2	GCF_013407385.1_ASM1340738v1
archaea	Candidatus_Korarchaeum_cryptofilum	GCF_000019605.1_ASM1960v1
archaea	Halomicrobium_zhouii	GCF_900114435.1_IMG-taxon_2667527389_annotated_assembly
archaea	Natrinema_versiforme	GCF_000337195.1_ASM33719v1
archaea	Methanobrevibacter_sp._A27	GCF_001729385.1_ASM172938v1
archaea	Thermococcus_thioreducens	GCF_001418715.1_ASM141871v1
archaea	Methanothermococcus_okinawensis	GCF_000179575.1_ASM17957v1
archaea	Halobellus_limi	GCF_004799685.1_ASM479968v1
archaea	Halalkalirubrum_salinum	GCF_005543295.1_ASM554329v1
archaea	Methanosarcina_sp._MSH10X1	GCF_004099695.1_ASM409969v1
archaea	Methanosarcina_thermophila	GCF_000969885.1_ASM96988v1
archaea	Haladaptatus_litoreus	GCF_900156425.1_IMG-taxon_2681812914_annotated_assembly
archaea	Halogeometricum_rufum	GCF_900112175.1_IMG-taxon_2617270920_annotated_assembly
archaea	Sulfuracidifex_metallicus	GCF_001316045.1_ASM131604v1
archaea	Haloterrigena_sp._H1	GCF_005938085.1_ASM593808v1
archaea	Methanobacterium_sp._MZ-A1	GCF_002813675.1_ASM281367v1
archaea	Methanoculleus_marisnigri	GCF_000015825.1_ASM1582v1
archaea	Natronolimnohabitans_innermongolicus	GCF_000337215.1_ASM33721v1
archaea	Halomicroarcula_limicola	GCF_010119205.1_ASM1011920v1
archaea	Palaeococcus_pacificus	GCF_000725425.1_ASM72542v1
archaea	Nitrosopumilus_sp._SJ	GCF_000328945.1_NSJ
archaea	Natronobacterium_texcoconense	GCF_900104065.1_IMG-taxon_2636416047_annotated_assembly
archaea	Thermococcus_barossii	GCF_002214465.1_ASM221446v1
archaea	Methanobrevibacter_thaueri	GCF_003111625.1_ASM311162v1
archaea	Methanococcoides_vulcani	GCF_900111645.1_IMG-taxon_2642422537_annotated_assembly
archaea	Sulfolobus_sp._A20	GCF_001719125.1_ASM171912v1
archaea	Haloarcula_sinaiiensis	GCF_000337275.1_ASM33727v1
archaea	Halosimplex_carlsbadense	GCF_000337455.1_ASM33745v1
archaea	Halorubrum_sp._CGM5_25_10-8B	GCF_005435095.1_ASM543509v1
archaea	Methanosarcina_sp._2.H.T.1A.6	GCF_000979455.1_gtlEnvA5udCFS
archaea	Methanobrevibacter_sp._A54	GCF_001729455.1_ASM172945v1
archaea	Aciduliprofundum_sp._MAR08-339	GCF_000327505.1_ASM32750v1
archaea	Halostella_pelagica	GCF_004762015.1_ASM476201v1
archaea	Halorubrum_hochstenium	GCF_000337075.1_ASM33707v1
archaea	Haloferax_mucosum	GCF_000337815.1_ASM33781v1
archaea	Haloglomus_irregulare	GCF_007421925.1_ASM742192v1
archaea	Halorubrum_sp._JWXQ-INN_858	GCF_009806985.1_ASM980698v1
archaea	Thermococcus_sp._IRI35c	GCF_904067545.1_T_caminus_IRI35c
archaea	Methanothrix_thermoacetophila	GCF_000014945.1_ASM1494v1
archaea	Halobacterium_jilantaiense	GCF_900110535.1_IMG-taxon_2617270915_annotated_assembly
archaea	Candidatus_Nitrosopelagicus_brevis	GCF_000812185.1_ASM81218v1
archaea	Halorubrum_sp._Atlit-9R	GCF_003666005.1_ASM366600v1
archaea	Methanoculleus_taiwanensis	GCF_004102725.1_ASM410272v1
archaea	Methanobrevibacter_curvatus	GCF_001639295.1_ASM163929v1
archaea	Acidiplasma_aeolicum	GCF_001399695.1_ASM139969v1
archaea	Halorubrum_halodurans	GCF_002252985.1_ASM225298v1
archaea	Haloarcula_amylolytica	GCF_000336615.1_ASM33661v1
archaea	Halorubrum_kocurii	GCF_000337355.1_ASM33735v1
archaea	Salinirussus_salinus	GCF_009831455.1_ASM983145v1
archaea	Methanocella_conradii	GCF_000251105.1_ASM25110v1
archaea	Cuniculiplasma_divulgatum	GCF_900083515.1_ASM90008351v1
archaea	Halolamina_sp._CBA1230	GCF_002025255.1_ASM202525v1
archaea	Thermoplasma_sp._Kam2015	GCF_003205235.1_ASM320523v1
archaea	Halogeometricum_borinquense	GCF_000172995.1_ASM17299v1
archaea	Halorubrum_sp._ASP1	GCF_005435135.1_ASM543513v1
archaea	Halorhabdus_utahensis	GCF_000023945.1_ASM2394v1
archaea	Candidatus_Methanodesulfokores_washburnensis	GCF_003947435.1_ASM394743v1
archaea	Halapricum_sp._CBA1109	GCF_009741825.1_ASM974182v1
archaea	Nitrosopumilus_cobalaminigenes	GCF_013407145.1_ASM1340714v1
archaea	Methanothermobacter_defluvii	GCF_003385755.1_ASM338575v1
archaea	Methanobrevibacter_sp._AbM4	GCF_000404165.1_ASM40416v1
archaea	Methanofollis_sp._FWC-SCC2	GCF_004297185.1_ASM429718v1
archaea	Methanohalobium_evestigatum	GCF_000196655.1_ASM19665v1
archaea	Halorubrum_sp._LN27	GCF_016635065.1_ASM1663506v1
archaea	Caldisphaera_lagunensis	GCF_000317795.1_ASM31779v1
archaea	Methanobrevibacter_sp._YE315	GCF_001548675.1_ASM154867v1
archaea	Methanopyrus_sp._SNP6	GCF_002201895.1_ASM220189v1
archaea	Halorubrum_sp._BV1	GCF_000746205.1_ASM74620v1
archaea	Haloarcula_taiwanensis	GCF_002844335.1_ASM284433v1
archaea	Acidianus_brierleyi	GCF_003201835.1_ASM320183v1
archaea	Vulcanisaeta_sp._EB80	GCF_002078205.1_ASM207820v1
archaea	Halorubrum_sp._SP9	GCF_005435015.1_ASM543501v1
archaea	Natrinema_sp._J7-2	GCF_000281695.1_ASM28169v1
archaea	Pyrobaculum_arsenaticum	GCF_000016385.1_ASM1638v1
archaea	Methanocorpusculum_sp._GPch4	GCF_012062385.1_ASM1206238v1
archaea	Halorussus_sp._JP-T4	GCF_011440385.1_ASM1144038v1
archaea	Halorubrum_chaoviator	GCF_002379115.1_ASM237911v1
archaea	Staphylothermus_marinus	GCF_000015945.1_ASM1594v1
archaea	Methanomassiliicoccus_luminyensis	GCF_000308215.1_ASM30821v1
archaea	Haloferax_sp._Atlit-24N	GCF_003383005.1_ASM338300v1
archaea	Halomarina_oriensis	GCF_003862495.1_ASM386249v1
archaea	Methanoculleus_sp._MH98A	GCF_000691865.1_MethMaris1.0
archaea	Halovivax_asiaticus	GCF_000337515.1_ASM33751v1
archaea	Ignicoccus_hospitalis	GCF_000017945.1_ASM1794v1
archaea	Natrialba_hulunbeirensis	GCF_000337575.1_ASM33757v1
archaea	Methanosphaera_stadtmanae	GCF_000012545.1_ASM1254v1
archaea	Methanocorpusculum_bavaricum	GCF_000430905.1_ASM43090v1
archaea	Ferroplasma_acidarmanus	GCF_000152265.1_ASM15226v1
archaea	Candidatus_Methanoperedens_nitroreducens	GCF_000685155.1_ANME2D_V10
archaea	Thermococcus_indicus	GCF_006274605.1_ASM627460v1
archaea	Halorussus_sp._LYG-36	GCF_004765795.1_ASM476579v1
archaea	Natrinema_altunense	GCF_000337155.1_ASM33715v1
archaea	Salinibaculum_litoreum	GCF_009789175.1_ASM978917v1
archaea	Thermofilum_pendens	GCF_000015225.1_ASM1522v1
archaea	Methanobacterium_lacus	GCF_000191585.1_ASM19158v1
archaea	Halorhabdus_tiamatea	GCF_000215915.1_ASM21591v1
archaea	Haloferax_sp._ATB1	GCF_000730175.1_ASM73017v1
archaea	Candidatus_Nitrosopumilus_koreensis	GCF_000299365.1_ASM29936v1
archaea	Pyrobaculum_islandicum	GCF_000015205.1_ASM1520v1
archaea	Haloferax_sp._Atlit-10N	GCF_003586325.1_ASM358632v1
archaea	Haloplanus_rubicundus	GCF_003342675.1_ASM334267v1
archaea	Thermococcus_pacificus	GCF_002214485.1_ASM221448v1
archaea	Haloterrigena_salifodinae	GCF_003977755.1_ASM397775v1
archaea	Methanobrevibacter_sp._87.7	GCF_002208625.1_ASM220862v1
archaea	Halorubrum_sp._ASP121	GCF_005435225.1_ASM543522v1
archaea	Halorussus_sp._HD8-83	GCF_004765805.1_ASM476580v1
archaea	Pyrococcus_sp._ST04	GCF_000263735.1_ASM26373v1
archaea	Aeropyrum_camini	GCF_000591035.1_ASM59103v1
archaea	Natrialba_taiwanensis	GCF_000337595.1_ASM33759v1
archaea	Nitrosopumilus_adriaticus	GCF_000956175.1_ASM95617v1
archaea	Halorubrum_sodomense	GCF_900111935.1_IMG-taxon_2617270732_annotated_assembly
archaea	Halobacterium_sp._R2-5	GCF_011734195.1_ASM1173419v1
archaea	Thermogymnomonas_acidicola	GCF_001316105.1_ASM131610v1
archaea	Candidatus_Methanoperedens_sp._BLZ2	GCF_002487355.1_ASM248735v1
archaea	Thermococcus_cleftensis	GCF_000265525.1_ASM26552v1
archaea	Halovivax_ruber	GCF_000328525.1_ASM32852v1
archaea	Pyrococcus_kukulkanii	GCF_001577775.1_ASM157777v1
archaea	Methanobacterium_subterraneum	GCF_002813655.1_ASM281365v1
archaea	Methanosarcina_sp._1.H.A.2.2	GCF_000979975.1_gtlEnvA5udCFS
archaea	Haloarcula_sp._CBA1122	GCF_009741785.1_ASM974178v1
archaea	Methanopyrus_sp._KOL6	GCF_002201915.1_ASM220191v1
archaea	Thermococcus_eurythermalis	GCF_000769655.1_ASM76965v1
archaea	Sulfurisphaera_tokodaii	GCF_000011205.1_ASM1120v1
archaea	Methanocorpusculum_parvum	GCF_002287215.1_ASM228721v1
archaea	Thermococcus_sp._MV11	GCF_012027285.1_ASM1202728v1
archaea	Thermococcus_sp._5-4	GCF_002197185.1_ASM219718v1
archaea	Halosimplex_pelagicum	GCF_013415905.1_ASM1341590v1
archaea	Methanothermococcus_thermolithotrophicus	GCF_000376965.1_ASM37696v1
archaea	Thermococcus_guaymasensis	GCF_000816105.1_ASM81610v1
archaea	Methanohalophilus_portucalensis	GCF_001888095.1_ASM188809v1
archaea	Nitrosopumilus_ureiphilus	GCF_013407185.1_ASM1340718v1
archaea	Methanobrevibacter_gottschalkii	GCF_003814835.1_ASM381483v1
archaea	Desulfurococcus_mucosus	GCF_000186365.1_ASM18636v1
archaea	Halorubrum_xinjiangense	GCF_900102375.1_IMG-taxon_2617270761_annotated_assembly
archaea	Haloferax_sp._Atlit-47N	GCF_003383065.1_ASM338306v1
archaea	Acidianus_ambivalens	GCF_009428885.1_ASM942888v1
archaea	Candidatus_Nitrosopumilus_salaria	GCF_000242875.1_ASM24287v2
archaea	Haloterrigena_salina	GCF_000337495.1_ASM33749v1
archaea	Halorhabdus_rudnickae	GCF_900880625.1_WSM64
archaea	Haladaptatus_cibarius	GCF_000710615.1_HAPD43.1
archaea	Natronorubrum_aibiense	GCF_009392895.1_ASM939289v1
archaea	Thermococcus_sp._EXT12c	GCF_900198835.1_chr_EXT12c
archaea	Methanocaldococcus_fervens	GCF_000023985.1_ASM2398v1
archaea	Halorussus_sp._MSC15.2	GCF_010747475.1_ASM1074747v1
archaea	Natronorubrum_sediminis	GCF_900108095.1_IMG-taxon_2617270925_annotated_assembly
archaea	Thermococcus_sp._18S1	GCF_012027645.1_ASM1202764v1
archaea	Methanocaldococcus_villosus	GCF_000363885.1_MethanoVillo1.0
archaea	Haloferax_sp._ATCC_BAA-645	GCF_000336835.1_ASM33683v1
archaea	Halorubrum_lacusprofundi	GCF_000022205.1_ASM2220v1
archaea	Natrialba_sp._SSL1	GCF_001861355.1_ASM186135v1
archaea	Methanobrevibacter_wolinii	GCF_000621965.1_ASM62196v1
archaea	Nitrosopumilus_sp._Nsub	GCF_001541925.1_ASM154192v1
archaea	Pyrobaculum_neutrophilum	GCF_000019805.1_ASM1980v1
archaea	Sulfodiicoccus_acidiphilus	GCF_003967175.1_Sacidi_1.0
archaea	Thermococcus_kodakarensis	GCF_000009965.1_ASM996v1
archaea	Candidatus_Nitrosocosmicus_hydrocola	GCF_001870125.1_ASM187012v1
archaea	Methanohalophilus_euhalobius	GCF_002973515.1_ASM297351v1
archaea	Halovenus_aranensis	GCF_900100385.1_IMG-taxon_2651870124_annotated_assembly
archaea	Natronomonas_moolapensis	GCF_000591055.1_ASM59105v1
archaea	Methanosarcina_acetivorans	GCF_000007345.1_ASM734v1
archaea	Halogranum_salarium	GCF_000283335.1_162.HSB1.1
archaea	Halorientalis_sp._IM1011	GCF_001989615.1_ASM198961v1
archaea	Thermococcus_sp._Bubb.Bath	GCF_012027595.1_ASM1202759v1
archaea	Haloarcula_sp._JP-L23	GCF_011602445.1_ASM1160244v1
archaea	Methanococcus_vannielii	GCF_000017165.1_ASM1716v1
archaea	Pyrococcus_furiosus	GCF_000007305.1_ASM730v1
archaea	Methanobrevibacter_arboriphilus	GCF_000513315.1_ANOR1
archaea	Methanothermobacter_sp._CaT2	GCF_000828575.1_ASM82857v1
archaea	Sulfurisphaera_ohwakuensis	GCF_009729055.1_ASM972905v1
archaea	Haloterrigena_sp._YPL8	GCF_013402815.1_ASM1340281v1
archaea	Halorientalis_regularis	GCF_900102305.1_IMG-taxon_2651870125_annotated_assembly
archaea	Halomicroarcula_pellucida	GCF_014647235.1_ASM1464723v1
archaea	Halorubrum_depositum	GCF_007671725.1_ASM767172v1
archaea	Halorubellus_sp._JP-L1	GCF_011440375.1_ASM1144037v1
archaea	Halopenitus_persicus	GCF_002355635.1_ASM235563v1
archaea	Methanospirillum_hungatei	GCF_000013445.1_ASM1344v1
archaea	Halocalculus_aciditolerans	GCF_014647475.1_ASM1464747v1
archaea	Haloterrigena_thermotolerans	GCF_000337115.1_ASM33711v1
archaea	Thermofilum_uzonense	GCF_000993805.1_ASM99380v1
archaea	Halarchaeum_rubridurum	GCF_014647115.1_ASM1464711v1
archaea	Geoglobus_ahangari	GCF_001006045.1_ASM100604v1
archaea	Halogranum_amylolyticum	GCF_900110465.1_IMG-taxon_2617270928_annotated_assembly
archaea	Candidatus_Nitrosomarinus_catalina	GCF_002156965.1_ASM215696v1
archaea	Halosimplex_sp._YPL4	GCF_003730195.1_ASM373019v1
archaea	Natronomonas_sp._F19-13	GCF_009184555.1_ASM918455v1
archaea	Natronomonas_sp._LN261	GCF_013839515.1_ASM1383951v1
archaea	Candidatus_Nitrosotalea_sinensis	GCF_900143675.1_Candidatus_Nitrosotalea_sinensis_Nd2_whole_genome
archaea	Thermococcus_zilligii	GCF_000258515.1_TheZil1.0
archaea	Natronorubrum_tibetense	GCF_000337235.1_ASM33723v1
archaea	Halococcus_thailandensis	GCF_000336715.1_ASM33671v1
archaea	Natrinema_salaciae	GCF_900110865.1_IMG-taxon_2639762573_annotated_assembly
archaea	Thermococcus_sp._101_C5	GCF_009372125.1_ASM937212v1
archaea	Halobellus_rufus	GCF_000739575.1_ASM73957v1
archaea	Halegenticoccus_soli	GCF_002844195.1_ASM284419v1
archaea	Haloarcula_californiae	GCF_000337755.1_ASM33775v1
archaea	Acidiplasma_sp._MBA-1	GCF_000949015.1_ASM94901v1
archaea	Haloferax_gibbonsii	GCF_000336775.1_ASM33677v1
archaea	Haloarcula_sp._CBA1115	GCF_000827835.1_ASM82783v1
archaea	Halopiger_salifodinae	GCF_000784335.1_ASM78433v1
archaea	Halomicrobium_sp._LC1Hm	GCF_009617995.1_ASM961799v1
archaea	Halolamina_pelagica	GCF_001307315.1_Halpeg_cdk2_1
archaea	Halorubrum_distributum	GCF_000337055.1_ASM33705v1
archaea	Halolamina_sediminis	GCF_001282785.1_halo7
archaea	Halopelagius_inordinatus	GCF_900113245.1_IMG-taxon_2617270917_annotated_assembly
